NIT,RAZÓN SOCIAL,SUPERVISOR,REGIÓN,DEPARTAMENTO DOMICILIO,CIUDAD DOMICILIO,CIIU,MACROSECTOR,INGRESOS OPERACIONALES,GANANCIA (PÉRDIDA),TOTAL ACTIVOS,TOTAL PASIVOS,TOTAL PATRIMONIO,Año de Corte
900622755,archroma colombia sas,supersociedades,antioquia,antioquia,sabaneta-antioquia-antioquia,"4,664",comercio,0.07,0.0,0.05,0.05,0.0,2023
830066626,medihelp  services colombia,supersalud,costa atlántica,bolivar,cartagena-bolivar,"8,610",servicios,0.07,0.01,0.11,0.07,0.04,2023
846000553,empresa de energia del bajo putumayo  s.a.  e.s.p.,superservicios,otros,putumayo,puerto asis-putumayo,"3,513",servicios,0.07,-0.0,0.07,0.04,0.04,2023
890930614,comercial y servicios larco sas,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","4,322",construcción,0.07,0.0,0.04,0.03,0.01,2023
890800413,herramientas agricolas s.a. - herragro s.a.,supersociedades,eje cafetero,caldas,manizales-caldas-caldas,"2,593",manufactura,0.07,0.0,0.06,0.03,0.03,2023
800042119,vicpar s.a,supersociedades,bogotá - cundinamarca,cundinamarca,chia-cundinamarca-cundinamarca,"4,290",construcción,0.07,0.01,0.05,0.02,0.03,2023
860058760,parking international sas,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","5,221",servicios,0.07,0.0,0.01,0.01,0.0,2023
804011804,copower limitada,supersociedades,centro - oriente,santander,bucaramanga-santander,"7,112",servicios,0.07,0.01,0.06,0.04,0.02,2023
900377621,distrias s.a.s.,supersociedades,costa atlántica,cordoba,monteria-cordoba,"4,663",comercio,0.07,0.0,0.04,0.03,0.01,2023
900329121,inversiones zuluaga rueda sas,supersociedades,centro - oriente,santander,bucaramanga-santander,"1,011",manufactura,0.07,0.0,0.01,0.01,0.0,2023
901328325,adl digital lab sas,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","6,201",servicios,0.07,0.01,0.07,0.04,0.04,2023
901149930,mineros del caribona gold sas,supersociedades,costa atlántica,bolivar,santa-rosa-del-sur-bolivar-bolivar,722,minero,0.07,0.02,0.03,0.01,0.02,2023
900800803,mu mecanicos unidos s.a.s.,supersociedades,antioquia,antioquia,itagui-antioquia-antioquia,"2,431",manufactura,0.07,0.0,0.08,0.03,0.05,2023
830506751,distritodo vs s.a.s.,supersociedades,costa atlántica,magdalena,san-sebastian-de-buenavismagdalena-magdalena,"4,663",comercio,0.07,0.0,0.03,0.02,0.01,2023
900171211,global life ambulancias sas,supersalud,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","8,699",servicios,0.07,0.01,0.07,0.02,0.05,2023
900177115,inversiones leal y oxigenos sas,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","2,100",manufactura,0.07,0.02,0.07,0.02,0.05,2023
900490788,becall outsourcing sas,supersociedades,eje cafetero,risaralda,pereira-risaralda,"8,220",servicios,0.07,0.0,0.02,0.01,0.01,2023
901117560,epiroc colombia s.a.s.,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","4,659",comercio,0.07,-0.0,0.05,0.03,0.02,2023
900486370,yoyo s.a.s,supersociedades,antioquia,antioquia,medellin-antioquia,"1,410",manufactura,0.07,0.0,0.06,0.04,0.02,2023
800023622,flores silvestres s.a.,supersociedades,antioquia,antioquia,medellin-antioquia,125,agropecuario,0.07,-0.01,0.09,0.05,0.04,2023
900331744,cerdon sas,supersociedades,antioquia,antioquia,medellin-antioquia,144,agropecuario,0.07,0.0,0.03,0.02,0.01,2023
804009440,la muela sas,supersociedades,centro - oriente,santander,bucaramanga-santander,"4,773",comercio,0.07,0.01,0.06,0.03,0.03,2023
890929487,paecia sas,supersociedades,antioquia,antioquia,medellin-antioquia,"4,290",construcción,0.07,0.0,0.05,0.01,0.03,2023
890705085,escobar y arias sas,supersociedades,otros,tolima,libano-tolima-tolima,"4,632",comercio,0.07,0.0,0.07,0.04,0.03,2023
800024151,yamil sabbagh construcciones sas,supersociedades,costa atlántica,atlantico,barranquilla-atlantico,"4,290",construcción,0.07,0.0,0.06,0.03,0.03,2023
900413155,prolife biotec colombia sas,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","4,789",comercio,0.07,-0.01,0.04,0.05,-0.01,2023
811008489,c.i. calla farms s.a.s.,supersociedades,antioquia,antioquia,rionegro-antioquia-antioquia,125,agropecuario,0.07,-0.0,0.03,0.03,0.0,2023
900532903,getinge colombia sas,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","4,659",comercio,0.07,0.0,0.04,0.02,0.02,2023
890912221,pca productora y comercializadora de alimentos sas,supersociedades,antioquia,antioquia,jerico-antioquia-antioquia,"1,040",manufactura,0.07,0.0,0.03,0.02,0.01,2023
901374981,trendy shop bta sas,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","4,791",comercio,0.07,0.01,0.04,0.02,0.02,2023
800098601,unifel s.a.,supersociedades,costa atlántica,atlantico,barranquilla-atlantico,"4,663",comercio,0.07,-0.0,0.03,0.02,0.01,2023
800162553,pquim sas,supersociedades,antioquia,antioquia,medellin-antioquia,"4,664",comercio,0.07,0.0,0.03,0.01,0.02,2023
901213787,associated brands colombia usuario de zona franca sas,supersociedades,bogotá - cundinamarca,cundinamarca,cota-cundinamarca-cundinamarca,"1,089",manufactura,0.07,0.01,0.1,0.07,0.03,2023
800250192,pro-diagnostico s.a.,supersalud,antioquia,antioquia,bello-antioquia,"8,621",servicios,0.07,0.01,0.09,0.02,0.07,2023
811017244,agrocomercial cagir sas,supersociedades,antioquia,antioquia,apartado-antioquia-antioquia,"4,620",comercio,0.07,0.0,0.03,0.01,0.02,2023
800149138,automotora sas,supersociedades,antioquia,antioquia,medellin-antioquia,"4,511",comercio,0.07,-0.0,0.01,0.01,0.0,2023
817003658,distritiendas del cauca ltda.,supersociedades,costa pacífica,cauca,popayan-cauca,"4,631",comercio,0.07,0.0,0.01,0.0,0.0,2023
901461076,asesorías df sas,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","8,299",servicios,0.07,0.0,0.03,0.02,0.0,2023
811036799,agropecuaria tabaida sas,supersociedades,costa atlántica,cordoba,monteria-cordoba,141,agropecuario,0.07,0.01,0.1,0.02,0.08,2023
900618704,iconyk sas,supersociedades,antioquia,antioquia,medellin-antioquia,"4,662",comercio,0.07,-0.0,0.0,0.0,0.0,2023
830017184,puffer colombia,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","4,690",comercio,0.07,0.01,0.03,0.02,0.01,2023
830044180,finart sas,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","3,210",manufactura,0.07,0.0,0.04,0.02,0.02,2023
830031632,infomedia service s.a.,supersociedades,bogotá - cundinamarca,cundinamarca,cota-cundinamarca-cundinamarca,"6,190",servicios,0.07,0.0,0.14,0.12,0.03,2023
900800220,vicunha colombia sas,supersociedades,antioquia,antioquia,medellin-antioquia,"4,641",comercio,0.07,0.0,0.04,0.04,0.0,2023
900011355,distribuidora de llantas para colombia dillancol s.a,supersociedades,otros,tolima,ibague-tolima,"4,530",comercio,0.07,0.0,0.05,0.03,0.02,2023
811041746,bike house sas,supersociedades,antioquia,antioquia,medellin-antioquia,"4,649",comercio,0.07,-0.0,0.13,0.05,0.08,2023
817000724,metrex sa,supersociedades,costa pacífica,cauca,popayan-cauca,"2,651",manufactura,0.07,0.0,0.04,0.03,0.01,2023
846000241,empresa de energia del putumayo s.a. esp,superservicios,otros,putumayo,mocoa-putumayo,"3,514",servicios,0.07,0.0,0.06,0.03,0.03,2023
822004452,carnes danny sas,supersociedades,otros,meta,villavicencio-meta,"4,723",comercio,0.07,0.0,0.01,0.01,0.0,2023
811000340,laboratorios funat sas,supersociedades,antioquia,antioquia,sabaneta-antioquia-antioquia,"2,100",manufactura,0.07,0.0,0.05,0.03,0.01,2023
860511571,electricas bogota ltda,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","4,659",comercio,0.07,0.01,0.08,0.01,0.07,2023
901307114,vortice sas,supersociedades,centro - oriente,santander,bucaramanga-santander,"4,651",comercio,0.07,0.0,0.02,0.01,0.01,2023
860001767,industrias colombia inducol sas,supersociedades,costa atlántica,atlantico,soledad-atlantico-atlantico,"2,819",manufactura,0.07,-0.0,0.09,0.08,0.02,2023
800062591,neumatica del caribe sa,supersociedades,costa atlántica,atlantico,barranquilla-atlantico,"4,659",comercio,0.07,0.0,0.07,0.04,0.03,2023
900041499,c.i. arcas s.a.s.,supersociedades,costa atlántica,magdalena,santa marta-magdalena,"4,731",comercio,0.07,0.0,0.01,0.01,0.01,2023
900091143,empresa social del estado pasto salud e.s.e.,supersalud,costa pacífica,nariño,pasto-nariño,"8,621",servicios,0.07,0.0,0.11,0.02,0.09,2023
890917780,electroquimica west s.a.,supersociedades,antioquia,antioquia,la-estrella-antioquia-antioquia,"2,029",manufactura,0.07,0.0,0.05,0.04,0.01,2023
900376503,vass consultoria de sistemas colombia sas,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","6,201",servicios,0.07,0.0,0.03,0.02,0.01,2023
805025631,eka corporacion sas,supersociedades,costa pacífica,valle,cali-valle,"1,399",manufactura,0.07,0.0,0.04,0.03,0.02,2023
900618398,supermio sas,supersociedades,otros,caqueta,florencia-caqueta,"4,711",comercio,0.07,0.0,0.02,0.01,0.01,2023
800039439,demcautos s.a.,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","4,511",comercio,0.07,-0.0,0.06,0.04,0.02,2023
900701967,oilred sas,supersociedades,antioquia,antioquia,itagui-antioquia-antioquia,"4,661",comercio,0.07,0.0,0.02,0.01,0.01,2023
816007113,crisalltex sa,supersociedades,eje cafetero,risaralda,pereira-risaralda,"4,771",comercio,0.07,0.0,0.11,0.06,0.05,2023
811046293,conintel s.a.,supersociedades,antioquia,antioquia,medellin-antioquia,"4,111",construcción,0.07,0.01,0.1,0.06,0.04,2023
890209207,pretensados de concreto del oriente s.a.s,supersociedades,centro - oriente,santander,bucaramanga-santander,"2,395",manufactura,0.07,0.01,0.07,0.02,0.05,2023
900519323,norstray nuart s.a.s,supersociedades,costa atlántica,atlantico,galapa-atlantico-atlantico,"4,645",comercio,0.07,0.0,0.05,0.04,0.01,2023
860006628,mccann-erickson corporation s.a.,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","7,310",servicios,0.07,0.0,0.07,0.04,0.03,2023
860058975,nexarte servicios temporales sas,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","7,820",servicios,0.07,-0.01,0.03,0.03,0.0,2023
900089104,enlace opertativo s.a.,supersociedades,antioquia,antioquia,itagui-antioquia-antioquia,"6,311",servicios,0.07,0.01,0.04,0.01,0.03,2023
800180553,fundacion neumologica colombiana,supersalud,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","8,621",servicios,0.07,0.01,0.08,0.01,0.07,2023
900066347,e.s.e. hospital regional san gil,supersalud,centro - oriente,santander,san gil-santander,"8,610",servicios,0.07,0.02,0.08,0.0,0.08,2023
891100827,distribuciones aldana y cia s en c,supersociedades,otros,huila,palermo-huila-huila,"4,690",comercio,0.07,0.0,0.02,0.01,0.01,2023
800052377,sociedad ferretera de comercio sas,supersociedades,costa pacífica,valle,buga-valle-valle,"4,752",comercio,0.07,0.0,0.02,0.01,0.01,2023
830020274,aei arquitectura e interiores sas,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","4,330",construcción,0.07,0.0,0.06,0.02,0.03,2023
830138568,dairy partners americas manufacturing colombia ltda,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","1,040",manufactura,0.07,0.0,0.14,0.13,0.01,2023
830514755,abc de servicios s.a.s,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","8,291",servicios,0.07,0.0,0.03,0.03,0.0,2023
900407729,agroinversiones bananeras del caribe s.a.s.,supersociedades,costa atlántica,magdalena,santa marta-magdalena,122,agropecuario,0.07,0.01,0.14,0.08,0.06,2023
890406589,etec s.a.s.,supersociedades,costa atlántica,bolivar,cartagena-bolivar,"2,813",manufactura,0.07,0.0,0.06,0.05,0.02,2023
900231070,frigorificos ble sas,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","1,011",manufactura,0.07,0.01,0.04,0.02,0.02,2023
830000687,sew eurodrive colombia ltda,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","2,711",manufactura,0.07,0.02,0.1,0.02,0.08,2023
800170118,promotora de gases del sur s.a. e.s.p.,superservicios,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","4,930",servicios,0.07,0.04,0.09,0.03,0.06,2023
901520709,deposito trujillo uno sas,supersociedades,otros,huila,neiva-huila,"4,752",comercio,0.07,0.0,0.02,0.01,0.01,2023
860060543,sincromotors sas,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","4,511",comercio,0.07,-0.0,0.04,0.02,0.02,2023
890331277,serviespeciales sas,supersociedades,costa pacífica,valle,cali-valle,"8,121",servicios,0.07,0.0,0.02,0.01,0.01,2023
900836968,signify colombiana s.a.s,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","4,644",comercio,0.07,0.0,0.06,0.05,0.01,2023
860450450,nicomar electronics s.a,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","4,659",comercio,0.07,0.01,0.07,0.01,0.05,2023
900644867,distribuciones aguirre sierra sas,supersociedades,antioquia,antioquia,medellin-antioquia,"4,731",comercio,0.07,0.0,0.0,0.0,0.0,2023
804003941,pavimentos andinos sa,supersociedades,costa atlántica,atlantico,barranquilla-atlantico,"4,290",construcción,0.07,0.0,0.06,0.03,0.04,2023
820000671,proactiva aguas de tunja s.a. e.s.p.,superservicios,centro - oriente,boyaca,tunja-boyaca,"3,600",servicios,0.07,0.01,0.05,0.02,0.04,2023
901433907,nueva movilidad sas,supersociedades,antioquia,antioquia,itagui-antioquia-antioquia,"4,511",comercio,0.07,-0.0,0.02,0.02,-0.0,2023
800192571,tecnourbana sas,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","4,111",construcción,0.07,0.0,0.04,0.02,0.02,2023
800233471,so servicios medicos y oftalmologicos s.a.s,supersalud,antioquia,antioquia,medellin-antioquia,"8,621",servicios,0.07,0.0,0.06,0.04,0.02,2023
860051447,industrias cruz hermanos sa - en reorganizacion,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","3,110",manufactura,0.07,0.0,0.06,0.03,0.04,2023
900337553,motorola mobility colombia sas,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","7,490",servicios,0.07,0.0,0.07,0.05,0.02,2023
900480786,nuva s.a.s.,supersociedades,antioquia,antioquia,medellin-antioquia,"4,651",comercio,0.07,0.0,0.03,0.02,0.01,2023
810006056,almacen y distribuciones agricolas el ruiz s.a,supersociedades,eje cafetero,caldas,manizales-caldas-caldas,"4,664",comercio,0.07,0.0,0.05,0.04,0.01,2023
900481621,lg cns colombia sas,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","6,201",servicios,0.07,0.01,0.07,0.03,0.05,2023
901159545,servicios bolivar facilities s.a.s.,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","6,494",servicios,0.07,0.0,0.03,0.03,0.0,2023
900072914,productos differ sas,supersociedades,costa pacífica,valle,yumbo-valle-valle,"1,089",manufactura,0.07,0.0,0.02,0.01,0.01,2023
804002724,fersautos sas,supersociedades,centro - oriente,santander,bucaramanga-santander,"4,511",comercio,0.07,0.0,0.08,0.05,0.03,2023
830143035,icu medical colombia limitada,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","4,690",comercio,0.07,0.0,0.13,0.03,0.09,2023
800159219,parabor colombia sas,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","4,664",comercio,0.07,0.0,0.07,0.05,0.02,2023
800208660,atiempo servicios sas,supersociedades,costa atlántica,bolivar,cartagena-bolivar,"8,299",servicios,0.07,0.0,0.02,0.01,0.01,2023
830001445,agroinsumos alfa sas,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","4,610",comercio,0.07,0.0,0.04,0.02,0.02,2023
800190858,hydraulic systems sas   systems sas,supersociedades,costa atlántica,atlantico,galapa-atlantico-atlantico,"2,592",manufactura,0.07,0.01,0.05,0.03,0.02,2023
805002736,sumiquim suministros quimicos sas,supersociedades,costa pacífica,valle,yumbo-valle-valle,"4,664",comercio,0.07,0.0,0.03,0.01,0.02,2023
802000666,jacur s.a.s,supersociedades,costa atlántica,atlantico,barranquilla-atlantico,"4,220",construcción,0.07,0.0,0.16,0.1,0.06,2023
891408256,seguridad nacional ltda,supervigilancia,eje cafetero,risaralda,pereira-risaralda,"8,010",servicios,0.07,0.0,0.02,0.01,0.01,2023
830070192,ucipharma s.a.,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","4,659",comercio,0.07,0.01,0.05,0.03,0.02,2023
830048328,orafa sa,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","4,774",comercio,0.07,0.0,0.08,0.04,0.04,2023
860041216,agricola cunday s.a.s,supersociedades,bogotá - cundinamarca,cundinamarca,funza-cundinamarca-cundinamarca,125,agropecuario,0.07,-0.0,0.03,0.02,0.01,2023
800084206,empresa social del estado instituto de salud de bucaramanga,supersalud,centro - oriente,santander,bucaramanga-santander,"8,621",servicios,0.07,0.01,0.06,0.02,0.04,2023
900341710,masseq proyectos e ingenieria sas,supersociedades,otros,huila,neiva-huila,"4,290",construcción,0.07,0.0,0.06,0.03,0.04,2023
890806490,caja de compensacion familiar de caldas,supersalud,eje cafetero,caldas,manizales-caldas-caldas,"8,699",servicios,0.07,0.0,0.05,0.01,0.04,2023
860001789,pelikan colombia sas,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","3,290",manufactura,0.07,0.01,0.05,0.02,0.03,2023
901074872,novamix animal nutrition sas,supersociedades,bogotá - cundinamarca,cundinamarca,tenjo-cundinamarca-cundinamarca,"1,090",manufactura,0.07,0.01,0.04,0.02,0.02,2023
900692428,unimarka s.a.s,supersociedades,otros,meta,villavicencio-meta,"4,610",comercio,0.07,0.0,0.02,0.02,0.0,2023
830039537,automotores llano grande s.a.,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","4,511",comercio,0.07,0.0,0.08,0.03,0.05,2023
800067956,elite facility management sas,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","8,121",servicios,0.07,0.0,0.04,0.02,0.02,2023
890103075,agro-costa sas,supersociedades,costa atlántica,atlantico,barranquilla-atlantico,"4,530",comercio,0.07,0.0,0.09,0.06,0.03,2023
900182346,expro gulf limited,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.",910,minero,0.07,0.01,0.08,0.07,0.0,2023
900526640,distribuidora cervesur sas,supersociedades,costa pacífica,valle,cali-valle,"4,632",comercio,0.07,0.0,0.01,0.0,0.0,2023
901084024,servicio de alimentos y logistica sas - sedealco sas,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","5,629",servicios,0.07,0.01,0.03,0.0,0.02,2023
900087145,mina el gran porvenir del libano s.a,supersociedades,antioquia,antioquia,medellin-antioquia,722,minero,0.07,0.01,0.07,0.03,0.04,2023
830104453,marketmedios comunicaciones sas,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","7,310",servicios,0.07,0.0,0.05,0.02,0.02,2023
804000265,discep sas.,supersociedades,centro - oriente,santander,bucaramanga-santander,"4,312",construcción,0.07,0.0,0.03,0.01,0.02,2023
900442548,croil servicios e ingeniria sas,supersociedades,otros,meta,villavicencio-meta,"4,290",construcción,0.07,0.0,0.03,0.02,0.01,2023
900130460,epago de colombia sa,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","8,299",servicios,0.07,0.01,0.04,0.01,0.03,2023
804004262,tropical fress sa,supersociedades,centro - oriente,santander,bucaramanga-santander,"1,089",manufactura,0.07,0.01,0.05,0.0,0.05,2023
811043026,essentiall sas,supersociedades,antioquia,antioquia,itagui-antioquia-antioquia,"4,690",comercio,0.07,0.01,0.04,0.02,0.02,2023
890922265,hatch s.a.s.,supersociedades,antioquia,antioquia,medellin-antioquia,"7,112",servicios,0.07,0.01,0.07,0.03,0.04,2023
890800100,caldas motor sa,supersociedades,eje cafetero,risaralda,pereira-risaralda,"4,511",comercio,0.07,0.0,0.03,0.01,0.02,2023
800027765,partes y complementos plasticos sas,supersociedades,eje cafetero,risaralda,pereira-risaralda,"2,229",manufactura,0.07,0.01,0.07,0.02,0.05,2023
800196467,ingenieria joules mec sas,supersociedades,otros,huila,neiva-huila,"4,290",construcción,0.07,0.01,0.05,0.01,0.04,2023
900343209,automotores europa sas,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","4,511",comercio,0.07,-0.0,0.03,0.03,0.0,2023
901197122,merkmios sas,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","4,711",comercio,0.07,0.0,0.01,0.01,0.0,2023
800188299,linalca informatica sas - bic,supersociedades,bogotá - cundinamarca,cundinamarca,cota-cundinamarca-cundinamarca,"4,741",comercio,0.07,0.0,0.05,0.03,0.02,2023
891300830,vigomez sas,supersociedades,antioquia,antioquia,medellin-antioquia,"4,631",comercio,0.07,0.0,0.01,0.01,0.01,2023
900392211,cafe de santa barbara  sas,supersociedades,antioquia,antioquia,medellin-antioquia,"4,620",comercio,0.07,0.0,0.03,0.02,0.02,2023
900106694,am medical sas,supersociedades,costa atlántica,cesar,valledupar-cesar-cesar,"4,645",comercio,0.07,0.01,0.07,0.03,0.04,2023
900887367,alicante constructores s.a.s,supersociedades,eje cafetero,quindio,armenia-quindio-quindio,"4,111",construcción,0.07,0.01,0.09,0.08,0.01,2023
830102401,anasac colombia ltda,supersociedades,bogotá - cundinamarca,cundinamarca,funza-cundinamarca-cundinamarca,"4,664",comercio,0.07,-0.0,0.07,0.05,0.02,2023
800185056,taesmet s.a.s.,supersociedades,bogotá - cundinamarca,bogota d.c.,"bogota, d.c.-bogota d.c.","2,511",manufactura,0.07,0.0,0.04,0.02,0.03,2023
800030893,mojica constructora s.a.,supersociedades,bogotá - cundinamarca,cundinamarca,chia-cundinamarca-cundinamarca,"4,111",construcción,0.07,0.0,0.09,0.08,0.01,2023
901060665,enetel s.a.s,supersociedades,antioquia,antioquia,medellin-antioquia,"4,290",construcción,0.07,0.0,0.03,0.01,0.01,2023
830510717,surcolombiana de gas s.a e.s.p,superservicios,otros,huila,neiva-huila,"3,520",servicios,0.07,0.01,0.09,0.04,0.05,2023
